NO,개설대학,개설학과,개설전공,"교양영역구분",학정번호,과목명,외국인전용,원격100%,원격50%,사전녹화100%,재직자전형,집중이수제,외국어강의,외국어강의비율(%),신입생 및 1학년 분반,이수구분,인증/연계,주야,학점,시수,담당교수,요일1-일,요일1-시간,요일1-강의실,요일2-일,요일2-시간,요일2-강의실,요일3-일,요일3-시간,요일3-강의실,"비고(1학년은 신입생 및 1학년 분반 정보 참고하여 수강)"
1176 ,인공지능융합대학,공통,공통,,I000-2-1186-01,이산수학,,,Y,,,,,0 ,,전선,,주,3 ,3 ,유지현,금,3 ,새빛102,,,,,,,
1177 ,인공지능융합대학,공통,공통,,I000-2-1186-02,이산수학,,,,,,,,,,전선,,주,3 ,3 ,조민수,월,3 ,새빛205,수,4 ,새빛205,,,,
1178 ,인공지능융합대학,공통,공통,,I000-2-1186-03,이산수학,,,,,,,,,,전선,,주,3 ,3 ,조민수,월,4 ,새빛205,수,3 ,새빛205,,,,
1179 ,인공지능융합대학,공통,공통,,I000-2-5700-01,로봇산업입문,,,Y,,,Y,,,,전선,,야,2 ,3 ,이종희,수,"7,8,9",기305,,,,,,,매치업(로봇분야)
1180 ,인공지능융합대학,공통,공통,,I000-2-5702-01,제어알고리즘설계및실습,,,Y,,,Y,,0 ,,전선,,주,2 ,3 ,고찬영,월,"5,6",기305,,,,,,,매치업(로봇분야)
1181 ,인공지능융합대학,공통,공통,,I000-2-5715-01,인체데이터분석및실습,,,Y,,,Y,,0 ,,전선,,야,2 ,3 ,고찬영,월,"7,8,9",기305,,,,,,,매치업(로봇분야)
1182 ,인공지능융합대학,공통,공통,,I000-2-5717-01,임베디드인공지능시스템최적화,,,Y,,,Y,,,,전선,,야,2 ,3 ,이예솝,수,"7,8,9",새빛202,,,,,,,매치업(로봇분야)
1183 ,인공지능융합대학,공통,공통,,I000-3-0875-01,수치해석,,,,,,,,,,전선,,주,3 ,3 ,심동규,화,4 ,참B101,목,3 ,참B101,,,,
1184 ,인공지능융합대학,공통,공통,,I000-3-0875-02,수치해석,,Y,,Y,,,영어,50 ,,전선,,주,3 ,3 ,최민규,화,4 ,,,,,,,,
1185 ,인공지능융합대학,컴퓨터정보공학부,공통,,I020-1-2339-01,고급C프로그래밍,,,,,,,,0 ,"C1,C2",전선,,주,3 ,4 ,이우신,월,"0,1,2",새빛303,,,,,,,
1186 ,인공지능융합대학,컴퓨터정보공학부,공통,,I020-1-2339-02,고급C프로그래밍,,,,,,,,0 ,"C1,C2",전선,,주,3 ,4 ,이우신,월,"3,4,5",새빛303,,,,,,,
1187 ,인공지능융합대학,컴퓨터정보공학부,공통,,I020-1-2339-03,고급C프로그래밍,,,,,,,,0 ,"C1,C2",전선,,주,3 ,4 ,이우신,수,"3,4,5",새빛303,,,,,,,
1188 ,인공지능융합대학,컴퓨터정보공학부,공통,,I020-2-0454-01,디지털논리회로2,,,Y,,,,영어,50 ,,전필,,주,3 ,3 ,유지현,금,4 ,새빛102,,,,,,,
1189 ,인공지능융합대학,컴퓨터정보공학부,공통,,I020-2-0454-02,디지털논리회로2,,,,,,,영어,50 ,,전필,,주,3 ,3 ,장진곤,화,1 ,새빛203,목,2 ,새빛203,,,,
1190 ,인공지능융합대학,컴퓨터정보공학부,공통,,I020-2-3703-01,데이터구조설계,,,,,,,,,,전필,,주,3 ,3 ,이혁준,화,5 ,새빛102,목,6 ,새빛102,,,,
1191 ,인공지능융합대학,컴퓨터정보공학부,공통,,I020-2-3703-02,데이터구조설계,,,Y,,,,,0 ,,전필,,주,3 ,3 ,최상호,화,2 ,새빛203,,,,,,,
1192 ,인공지능융합대학,컴퓨터정보공학부,공통,,I020-2-3712-01,데이터구조실습,,,,,,,,,,전선,,주,1 ,2 ,이혁준,금,"5,6",새빛304,,,,,,,
1193 ,인공지능융합대학,컴퓨터정보공학부,공통,,I020-2-3712-02,데이터구조실습,,,,,,,,,,전선,,야,1 ,2 ,이혁준,목,"7,8",새빛304,,,,,,,
1194 ,인공지능융합대학,컴퓨터정보공학부,공통,,I020-2-3712-03,데이터구조실습,,,,,,,,0 ,,전선,,주,1 ,2 ,최상호,수,"3,4",새빛304,,,,,,,
1195 ,인공지능융합대학,컴퓨터정보공학부,공통,,I020-2-4530-01,어셈블리프로그램설계및실습,,,,,,,영어,50 ,,전선,,주,3 ,4 ,이형근,월,5 ,새빛304,수,"6,7",새빛304,,,,
1196 ,인공지능융합대학,컴퓨터정보공학부,공통,,I020-2-4530-02,어셈블리프로그램설계및실습,,,,,,,영어,50 ,,전선,,주,3 ,4 ,이형근,월,"6,7",새빛304,수,5 ,새빛304,,,,
1197 ,인공지능융합대학,컴퓨터정보공학부,공통,,I020-2-4888-01,디지털헬스케어인공지능분석실무,,,Y,,,Y,,,,전선,,야,2 ,3 ,박철수,수,"7,8",새빛203,,,,,,,매치업(바이오헬스분야)
1198 ,인공지능융합대학,컴퓨터정보공학부,공통,,I020-2-5465-01,디지털전자회로,,,,,,,,0 ,,전선,,주,3 ,3 ,공진흥,화,6 ,새빛203,목,5 ,새빛203,,,,
1199 ,인공지능융합대학,컴퓨터정보공학부,공통,,I020-2-8087-01,컴퓨터공학기초실험2,,,,,,,,0 ,,전선,,주,2 ,4 ,이형근,수,"0,1,2",새빛304,,,,,,,
1200 ,인공지능융합대학,컴퓨터정보공학부,공통,,I020-2-8087-02,컴퓨터공학기초실험2,,,,,,,,0 ,,전선,,주,2 ,4 ,이형근,월,"0,1,2",새빛304,,,,,,,
1201 ,인공지능융합대학,컴퓨터정보공학부,공통,,I020-2-8087-03,컴퓨터공학기초실험2,,,,,,,,0 ,,전선,,주,2 ,4 ,신동화,화,"0,1,2",새빛304,,,,,,,
1202 ,인공지능융합대학,컴퓨터정보공학부,공통,,I020-2-8992-01,오픈소스소프트웨어설계및실습,,,,,,,,0 ,,전선,,주,3 ,4 ,신동화,목,"0,1,2",새빛304,,,,,,,
1203 ,인공지능융합대학,컴퓨터정보공학부,공통,,I020-3-0458-01,디지털신호처리,,,,,,,,,,전선,,주,3 ,3 ,박철수,월,2 ,새빛203,수,1 ,새빛203,,,,
1204 ,인공지능융합대학,컴퓨터정보공학부,공통,,I020-3-0492-01,마이크로프로세서,,,,,,,영어,50 ,,전선,,주,3 ,3 ,이성원,월,6 ,새빛303,수,5 ,새빛203,,,,
1205 ,인공지능융합대학,컴퓨터정보공학부,공통,,I020-3-0969-01,알고리즘,,,Y,,,,,0 ,,전선,,주,3 ,3 ,신동화,수,2 ,새빛203,,,,,,,
1206 ,인공지능융합대학,컴퓨터정보공학부,공통,,I020-3-0969-02,알고리즘,,,Y,,,,,0 ,,전선,,주,3 ,3 ,신동화,목,4 ,새빛203,,,,,,,
1207 ,인공지능융합대학,컴퓨터정보공학부,공통,,I020-3-1110-01,운영체제,,,,,,,,,,전필,,주,3 ,3 ,김태석,화,5 ,새빛203,목,6 ,새빛203,,,,
1208 ,인공지능융합대학,컴퓨터정보공학부,공통,,I020-3-1110-02,운영체제,,,Y,,,,,0 ,,전필,,주,3 ,3 ,최상호,월,3 ,새빛203,,,,,,,
1209 ,인공지능융합대학,컴퓨터정보공학부,공통,,I020-3-1196-01,인공지능,,,,,,,,,,전선,,주,3 ,3 ,이혁준,월,5 ,새빛102,수,6 ,새빛102,,,,
1210 ,인공지능융합대학,컴퓨터정보공학부,공통,,I020-3-1196-02,인공지능,,,,,,,,,,전선,,주,3 ,3 ,박철수,월,4 ,새빛102,수,3 ,새빛102,,,,
1211 ,인공지능융합대학,컴퓨터정보공학부,공통,,I020-3-3659-01,운영체제실습,,,,,,,,,,전선,,주,1 ,2 ,김태석,금,"3,4",새빛303,,,,,,,
1212 ,인공지능융합대학,컴퓨터정보공학부,공통,,I020-3-4534-01,데이터통신,,,,,,,,,,전선,,주,3 ,3 ,황호영,금,"5,6",새빛102,,,,,,,
1213 ,인공지능융합대학,컴퓨터정보공학부,공통,,I020-3-5694-01,경력개발과취업전략,,,,,,,,,,전선,,주,2 ,2 ,이혁준,화,"6,7",새빛102,,,,,,,
1214 ,인공지능융합대학,컴퓨터정보공학부,공통,,I020-3-6387-01,모바일프로그래밍,,,Y,,,,,,,전선,,주,3 ,3 ,김태석,수,4 ,새빛203,,,,,,,
1215 ,인공지능융합대학,컴퓨터정보공학부,공통,,I020-4-4459-01,인공지능프로그래밍,,,,,,,영어,50 ,,전선,,주,3 ,3 ,이성원,월,4 ,새빛203,수,3 ,새빛203,,,,
1216 ,인공지능융합대학,컴퓨터정보공학부,공통,,I020-4-5469-01,지능IT특론,,,,,,,,,,전선,,주,3 ,3 ,장진곤,금,"5,6",새빛203,,,,,,,
1217 ,인공지능융합대학,소프트웨어학부,공통,,I030-1-5714-01,고급C프로그래밍및설계,,,,,,,,,"C4,C5",전선,,주,3 ,3 ,안우현,월,5 ,새빛302,수,6 ,새빛302,,,,
1218 ,인공지능융합대학,소프트웨어학부,공통,,I030-1-5714-02,고급C프로그래밍및설계,,,,,,,,,"C4,C5",전선,,주,3 ,3 ,전원호,수,"1,2",새빛301,,,,,,,
1219 ,인공지능융합대학,소프트웨어학부,공통,,I030-1-5714-03,고급C프로그래밍및설계,,,,,,,,,"C4,C5",전선,,주,3 ,3 ,정승권,월,"1,2",새빛301,,,,,,,
1220 ,인공지능융합대학,소프트웨어학부,공통,,I030-2-1234-01,진로탐색및설계,,Y,,Y,,,,,,전선,,야,1 ,2 ,김용혁,수,"7,8",,,,,,,,
1221 ,인공지능융합대학,소프트웨어학부,공통,,I030-2-1243-01,자료구조,,,Y,,,,,,,전선,,주,3 ,3 ,박병준,월,5 ,새빛204,,,,,,,
1222 ,인공지능융합대학,소프트웨어학부,공통,,I030-2-1243-02,자료구조,,,,,,,영어,50 ,,전선,,주,3 ,3 ,김용혁,월,5 ,새빛203,수,6 ,새빛203,,,,
1223 ,인공지능융합대학,소프트웨어학부,공통,,I030-2-1243-03,자료구조,,,,,,,,,,전선,,주,3 ,3 ,,화,4 ,새빛204,목,3 ,새빛204,,,,
1224 ,인공지능융합대학,소프트웨어학부,공통,,I030-2-3395-01,시스템소프트웨어,,,Y,,,,,,,전선,,주,3 ,3 ,안우현,월,3 ,새빛204,,,,,,,
1225 ,인공지능융합대학,소프트웨어학부,공통,,I030-2-3395-02,시스템소프트웨어,,,Y,,,,,,,전선,,주,3 ,3 ,안우현,월,4 ,새빛204,,,,,,,
1226 ,인공지능융합대학,소프트웨어학부,공통,,I030-2-3405-01,자료구조실습,,,,,,,,0 ,,전선,,주,2 ,3 ,김용혁,수,"1,2",새빛302,,,,,,,
1227 ,인공지능융합대학,소프트웨어학부,공통,,I030-2-3405-02,자료구조실습,,,,,,,,,,전선,,주,2 ,3 ,,월,"1,2",새빛302,,,,,,,
1228 ,인공지능융합대학,소프트웨어학부,공통,,I030-2-3405-03,자료구조실습,,,,,,,,,,전선,,주,2 ,3 ,,금,"1,2",새빛302,,,,,,,
1229 ,인공지능융합대학,소프트웨어학부,공통,,I030-2-7777-01,객체지향프로그래밍,,,,,,,,,,전선,,주,3 ,3 ,,화,5 ,참B101,목,6 ,참B101,,,,
1230 ,인공지능융합대학,소프트웨어학부,공통,,I030-2-7777-02,객체지향프로그래밍,,,,,,,,,,전선,,주,3 ,3 ,,화,6 ,새빛204,목,5 ,새빛204,,,,
1231 ,인공지능융합대학,소프트웨어학부,공통,,I030-2-8487-01,오픈소스소프트웨어개발,,,,,,,,,,전선,,주,3 ,3 ,송원선,화,3 ,새빛204,목,4 ,새빛204,,,,
1232 ,인공지능융합대학,소프트웨어학부,공통,,I030-3-1196-01,인공지능,,,,,,,,,,전선,,주,3 ,3 ,박병준,월,1 ,새빛204,수,2 ,새빛204,,,,
1233 ,인공지능융합대학,소프트웨어학부,공통,,I030-3-1196-02,인공지능,,,,,,,,,,전선,,주,3 ,3 ,박병준,월,2 ,새빛204,수,1 ,새빛204,,,,
1234 ,인공지능융합대학,소프트웨어학부,공통,,I030-3-1655-01,컴퓨터네트워크,,,,,,,,,,전선,,주,3 ,3 ,최웅철,월,5 ,참B101,수,6 ,참B101,,,,
1235 ,인공지능융합대학,소프트웨어학부,공통,,I030-3-1765-01,프로그래밍언어론,,,,,,,,,,전선,,주,3 ,3 ,최영근,월,"1,2",참B101,,,,,,,
1236 ,인공지능융합대학,소프트웨어학부,공통,,I030-3-3682-01,심화전공실습,,,,,,,,,,전선,,주,3 ,4 ,송원선,화,"0,1,2",새빛301,,,,,,,
1237 ,인공지능융합대학,소프트웨어학부,공통,,I030-3-3682-02,심화전공실습,,,,,,,,,,전선,,주,3 ,4 ,송원선,목,"0,1,2",새빛301,,,,,,,
1238 ,인공지능융합대학,소프트웨어학부,공통,,I030-3-3951-01,컴퓨터그래픽스,,,,,,,영어,50 ,,전선,,주,3 ,3 ,최민규,화,1 ,새빛204,목,2 ,새빛204,,,,
1239 ,인공지능융합대학,소프트웨어학부,공통,,I030-3-5694-01,경력개발과취업전략,,,,,,,,0 ,,전선,,주,2 ,2 ,문승현,화,"6,7",참B106,,,,,,,
1240 ,인공지능융합대학,소프트웨어학부,공통,,I030-3-8999-01,빅데이터처리및응용,,,Y,,,,영어,50 ,,전선,,주,3 ,3 ,문승현,목,4 ,참B101,,,,,,,
1241 ,인공지능융합대학,소프트웨어학부,공통,,I030-4-3113-01,혼합현실,,,,,,,,0 ,,전선,,주,3 ,3 ,이강훈,월,6 ,새빛204,수,5 ,새빛204,,,,
1242 ,인공지능융합대학,소프트웨어학부,공통,,I030-4-8996-01,산학협력캡스톤설계2,,,,,,,,0 ,,전선,,주,3 ,3 ,이동호,금,"3,4",새빛204,,,,,,,
1243 ,인공지능융합대학,정보융합학부,공통,,I040-1-3687-01,그래픽디자인,,,,,,,,,"C7,C8",전선,,주,3 ,3 ,김미화,금,"3,4",새빛104,,,,,,,
1244 ,인공지능융합대학,정보융합학부,공통,,I040-1-4501-01,빅데이터프로그래밍,,,,,,,,0 ,"C7,C8",전선,,주,3 ,3 ,박영재,월,5 ,참105,수,6 ,참105,,,,
1245 ,인공지능융합대학,정보융합학부,공통,,I040-1-4501-02,빅데이터프로그래밍,,,,,,,,0 ,"C7,C8",전선,,주,3 ,3 ,박영재,월,6 ,참105,수,5 ,참105,,,,
1246 ,인공지능융합대학,정보융합학부,공통,,I040-2-0818-01,선형대수,,,,,,,영어,50 ,,전선,,주,3 ,3 ,김수환,화,3 ,새빛102,목,4 ,새빛102,,,,
1247 ,인공지능융합대학,정보융합학부,공통,,I040-2-1243-01,자료구조,,Y,,,,,,0 ,,전선,,주,3 ,3 ,박재성,토,65 ,,,,,,,,
1248 ,인공지능융합대학,정보융합학부,공통,,I040-2-3689-01,인터랙티브심리학,,Y,,Y,,,,,,전선,,주,3 ,3 ,김현경,토,75 ,,,,,,,,
1249 ,인공지능융합대학,정보융합학부,공통,,I040-2-6387-01,모바일프로그래밍,,,,,,,,0 ,,전선,,주,3 ,3 ,김준석,화,1 ,새빛103,목,2 ,새빛103,,,,
1250 ,인공지능융합대학,정보융합학부,공통,,I040-2-6387-02,모바일프로그래밍,,,,,,,,0 ,,전선,,주,3 ,3 ,김준석,화,2 ,새빛103,목,1 ,새빛103,,,,
1251 ,인공지능융합대학,정보융합학부,공통,,I040-2-9324-01,데이터마이닝,,Y,,Y,,,,0 ,,전선,,주,3 ,3 ,이상민,토,18 ,,,,,,,,
1252 ,인공지능융합대학,정보융합학부,공통,,I040-2-9637-01,비주얼컴퓨팅,,,,,,,,,,전선,,주,3 ,3 ,김동준,화,4 ,참105,목,3 ,참105,,,,
1253 ,인공지능융합대학,정보융합학부,공통,,I040-3-4434-01,딥러닝프로그래밍,,,,,,,,0 ,,전선,,주,3 ,3 ,김준석,화,5 ,참105,목,6 ,참105,,,,
1254 ,인공지능융합대학,정보융합학부,공통,,I040-3-6413-01,확장현실,,,,,,,,,,전선,,주,3 ,3 ,김동준,화,3 ,새빛103,목,4 ,새빛103,,,,
1255 ,인공지능융합대학,정보융합학부,공통,,I040-3-6416-01,Physical AI 실습,,,,,,,영어,50 ,,전선,,주,3 ,4 ,박재성,월,"5,6,7",새빛103,,,,,,,
1256 ,인공지능융합대학,정보융합학부,공통,,I040-3-6416-02,Physical AI 실습,,,,,,,,0 ,,전선,,주,3 ,4 ,박재성,수,"5,6,7",새빛103,,,,,,,
1257 ,인공지능융합대학,정보융합학부,공통,,I040-3-7740-01,HCI와UX평가,,,,,,,,,,전선,,주,3 ,3 ,김현경,월,2 ,새빛205,수,1 ,새빛205,,,,
1258 ,인공지능융합대학,정보융합학부,공통,,I040-4-3107-01,인공지능응용,,,,,,,,0 ,,전선,,주,3 ,3 ,이상민,월,4 ,참105,수,3 ,참105,,,,
1259 ,인공지능융합대학,정보융합학부,공통,,I040-4-5694-01,경력개발과취업전략,,,,,,,,0 ,,전선,,주,2 ,2 ,조민수,월,"6,7",새빛205,,,,,,,
1260 ,인공지능융합대학,정보융합학부,공통,,I040-4-8996-01,산학협력캡스톤설계2,,,,,,,,,,전선,,주,3 ,3 ,조재희,수,"5,6",새빛205,,,,,,,
1261 ,인공지능융합대학,로봇학부,공통,,I050-2-0969-01,알고리즘,,,,,,,,,,전선,,주,3 ,3 ,박광현,월,4 ,새빛202,수,3 ,새빛202,,,,
1262 ,인공지능융합대학,로봇학부,공통,,I050-2-1647-01,컴퓨터구조,,,,,,,,0 ,,전선,,주,3 ,3 ,박일우,화,4 ,새빛102,목,3 ,새빛102,,,,
1263 ,인공지능융합대학,로봇학부,공통,,I050-2-1996-01,회로이론2,,,,,,,,0 ,,전선,,주,3 ,3 ,조영진,화,1 ,새빛202,목,2 ,새빛202,,,,
1264 ,인공지능융합대학,로봇학부,공통,,I050-2-1996-02,회로이론2,,,,,,,,0 ,,전선,,주,3 ,3 ,조영진,화,2 ,새빛202,목,1 ,새빛202,,,,
1265 ,인공지능융합대학,로봇학부,공통,,I050-2-2004-01,신호및시스템,,,,,,,,,,전선,,주,3 ,3 ,이예솝,월,3 ,참B101,수,4 ,참B101,,,,
1266 ,인공지능융합대학,로봇학부,공통,,I050-2-4041-01,메카니즘해석,,Y,,,,,,0 ,,전선,,주,3 ,3 ,조황,금,"5,6",,,,,,,,
1267 ,인공지능융합대학,로봇학부,공통,,I050-2-5695-01,AI로봇실험2,,,,,,,,0 ,,전필,,주,3 ,4 ,박일우,목,"5,6,7",누324,,,,,,,
1268 ,인공지능융합대학,로봇학부,공통,,I050-2-5695-02,AI로봇실험2,,,,,,,,,,전필,,주,3 ,4 ,이예솝,금,"5,6,7",누324,,,,,,,
1269 ,인공지능융합대학,로봇학부,공통,,I050-2-5695-03,AI로봇실험2,,,,,,,,,,전필,,주,3 ,4 ,정문호,화,"0,1,2",누324,,,,,,,
1270 ,인공지능융합대학,로봇학부,공통,,I050-2-6246-01,로봇학실험2,,,,,,,,,,전필,,주,3 ,4 ,박광현,화,"5,6,7",누324,,,,,,,
1271 ,인공지능융합대학,로봇학부,공통,,I050-2-6246-02,로봇학실험2,,,,,,,,,,전필,,주,3 ,4 ,백주훈,수,"0,1,2",누324,,,,,,,
1272 ,인공지능융합대학,로봇학부,공통,,I050-3-1237-01,자동제어2,,,,,,,,,,전선,,주,3 ,3 ,백주훈,화,5 ,새빛202,목,6 ,새빛202,,,,
1273 ,인공지능융합대학,로봇학부,공통,,I050-3-4179-01,임베디드시스템,,,,,,,,0 ,,전선,,야,3 ,3 ,서한석,목,"7,8,9",비513,,,,,,,
1274 ,인공지능융합대학,로봇학부,공통,,I050-3-5474-01,컴퓨터비전,,,,,,,,,,전선,,주,3 ,3 ,정문호,월,3 ,새빛202,수,4 ,새빛202,,,,
1275 ,인공지능융합대학,로봇학부,공통,,I050-3-5694-01,경력개발과취업전략,,,,,,,,,,전선,,주,2 ,2 ,백주훈,화,"6,7",새빛202,,,,,,,
1276 ,인공지능융합대학,로봇학부,공통,,I050-3-6337-01,AI로봇실험4,,,,,,,,,,전필,,주,3 ,4 ,박수한,월,"0,1,2",누324,,,,,,,
1277 ,인공지능융합대학,로봇학부,공통,,I050-3-6340-01,로봇게임세미나26-2,,,,,,,,,,전선,,야,3 ,3 ,박수한,월,"8,9,10",새빛202,,,,,,,
1278 ,인공지능융합대학,로봇학부,공통,,I050-3-6539-01,로봇학실험4,,,,,,,,0 ,,전필,,주,3 ,4 ,최용훈,월,"5,6,7",누324,,,,,,,
1279 ,인공지능융합대학,로봇학부,공통,,I050-3-6539-02,로봇학실험4,,,,,,,,0 ,,전필,,주,3 ,4 ,양우성,금,"0,1,2",누324,,,,,,,
1280 ,인공지능융합대학,로봇학부,공통,,I050-3-6568-01,모터제어,,,,,,,,0 ,,전선,,주,3 ,3 ,박일우,화,3 ,새빛202,목,4 ,새빛202,,,,
1281 ,인공지능융합대학,로봇학부,공통,,I050-3-8089-01,로봇제어,,,,,,,,0 ,,전선,,주,3 ,3 ,양우성,화,4 ,새빛202,목,3 ,새빛202,,,,
1282 ,인공지능융합대학,로봇학부,공통,,I050-4-3677-01,강화학습,,,,,,,,,,전선,,주,3 ,3 ,박수한,월,6 ,새빛202,수,5 ,새빛202,,,,
1283 ,인공지능융합대학,로봇학부,공통,,I050-4-5947-01,온디바이스인공지능,,,,,,,,,,전선,,주,3 ,3 ,이예솝,금,"3,4",새빛202,,,,,,,
1284 ,인공지능융합대학,로봇학부,공통,,I050-4-6906-01,로봇내비게이션,,,,,,,,,,전선,,주,3 ,3 ,,월,4 ,참B101,수,3 ,참B101,,,,
1285 ,인공지능융합대학,지능형로봇학과,공통,,I060-1-4278-01,지능형로봇의이해,,Y,,,,,,0 ,,전선,,주,2 ,2 ,최용훈,금,"5,6",비504,,,,,,,
1286 ,인공지능융합대학,지능형로봇학과,공통,,I060-1-4287-01,로봇명사와의만남,,Y,,,,,,,,전선,,주,2 ,2 ,정문호,금,"1,2",비504,,,,,,,
1287 ,인공지능융합대학,지능형로봇학과,공통,,I060-1-4288-01,기초로봇수학,,,,,,,,,,전선,,주,3 ,3 ,최주엽,월,1 ,비211,수,2 ,비211,,,,
1288 ,인공지능융합대학,지능형로봇학과,공통,,I060-2-4485-01,모바일로봇의이해,,,,,,,,,,전선,,주,3 ,3 ,박규동,수,"5,6",새빛B101,,,,,,,
1289 ,인공지능융합대학,지능형로봇학과,공통,,I060-2-9158-01,데이터사이언스개론,,,,,,,영어,100 ,,전선,,주,3 ,3 ,박영재,화,5 ,새빛205,목,6 ,새빛205,,,,
1290 ,인공지능융합대학,지능형로봇학과,공통,,I060-3-4024-01,AI프로그래밍,,,,,,,,0 ,,전선,,주,3 ,3 ,최용훈,월,4 ,새빛104,수,3 ,새빛104,,,,
1291 ,인공지능융합대학,지능형로봇학과,공통,,I060-3-5698-01,로봇요소설계,,,,,,,,,,전선,,주,3 ,3 ,,화,1 ,새빛205,목,2 ,새빛205,,,,
1292 ,인공지능융합대학,지능형로봇학과,공통,,I060-3-6110-01,기술과경영,,,,,,,,,,전선,,주,3 ,3 ,한상휘,금,"3,4",새빛205,,,,,,,
1293 ,인공지능융합대학,지능형로봇학과,공통,,I060-3-6114-01,머신러닝의이해,,,,,,,,0 ,,전선,,주,3 ,3 ,이기백,월,6 ,비211,수,5 ,비211,,,,
1294 ,인공지능융합대학,지능형로봇학과,공통,,I060-4-4135-01,지능형드론제어,,,,,,,,,,전선,,주,3 ,3 ,황용원,목,"3,4",새빛B101,,,,,,,
1295 ,인공지능융합대학,지능형로봇학과,공통,,I060-4-4486-01,협동로봇실습,,,,,,,,,,전선,,주,3 ,4 ,김율희,화,"5,6,7",새빛B101,,,,,,,
1296 ,인공지능융합대학,지능형로봇학과,공통,,I060-4-4487-01,로봇기업경영,,,,,,,,,,전선,,주,3 ,3 ,김율희,금,"5,6",새빛B101,,,,,,,
1297 ,인공지능융합대학,지능형로봇학과,공통,,I060-4-4749-01,고급로봇설계,,,,,,,,,,전선,,주,3 ,3 ,,목,"5,6",새빛104,,,,,,,
1298 ,참빛인재대학,공통,공통,,J000-1-5773-01,문화콘텐츠학개론,,Y,,Y,Y,,,0 ,"V1,V2,V3,V4",전선,,주,3 ,3 ,이현구,토,68 ,,,,,,,,
1299 ,참빛인재대학,금융부동산법무학과,공통,,J020-1-0618-01,민법총칙,,,,,Y,,,,V1,전필,,주,3 ,3 ,배덕현,토,"1,2",연405,,,,,,,
1300 ,참빛인재대학,금융부동산법무학과,공통,,J020-1-6425-01,부동산의이해,,,Y,,Y,,,,V1,전선,,야,3 ,3 ,배덕현,수,"8,9,10",한울408,,,,,,,
1301 ,참빛인재대학,금융부동산법무학과,공통,,J020-1-6426-01,AI윤리와교육,,,,,Y,,,,V1,전선,,주,3 ,3 ,김성길,토,"3,4",연405,,,,,,,
1302 ,참빛인재대학,금융부동산법무학과,공통,,J020-2-0398-01,담보물권법,,,Y,,Y,,,0 ,,전선,,야,3 ,3 ,배덕현,목,"8,9,10",한울407,,,,,,,
1303 ,참빛인재대학,금융부동산법무학과,공통,,J020-2-5002-01,계약법실무,,,,,Y,,,,,전선,,주,3 ,3 ,신주희,토,"1,2",한울407,,,,,,,
